peakName,gene,TBP,TFIIA,TFIIB,TFIIE,TFIIF
chrXIV_197658_198574,YNL241C,NA,NA,1.36251539,NA,NA
chrVII_411172_411584,YGL047W,NA,NA,5.584655401,NA,NA
chrXVI_272803_273359,YPL147W,NA,NA,3.683416151,NA,NA
chrIV_1218997_1219482,YDR371W,NA,NA,3.353239658,NA,NA
chrXV_449087_449438,YOR066W,NA,NA,9.703917707,NA,NA
chrX_468212_468694,YJR019C,NA,NA,3.305885872,NA,NA
chrX_195887_196341,YJL115W,NA,NA,1.871068759,NA,NA
chrXV_784444_784924,YOR239W,NA,NA,6.063819835,NA,NA
chrX_598217_598798,YJR091C,NA,NA,1.737228789,NA,NA
chrXIV_510136_510631,YNL062C,NA,NA,8.447551027,NA,NA
chrXIV_614371_614926,YNL009W,NA,NA,7.22055469,NA,NA
chrII_760041_760387,YBR276C,NA,NA,15.28893661,NA,NA
chrXI_176455_176849,YKL144C,NA,NA,8.011522259,NA,NA
chrVII_848327_848769,YGR176W,NA,NA,10.82891044,NA,NA
chrXII_136253_136686,YLL007C,NA,NA,1.935688284,NA,NA
chrXI_364415_364796,snR69,NA,NA,3.252110176,NA,NA
chrXV_912529_912772,YOR319W,NA,NA,5.54245162,NA,NA
chrIV_87162_87630,YDL209C,NA,NA,3.495893774,NA,NA
chrIV_245492_246012,YDL121C,NA,NA,6.862534859,NA,NA
chrXIV_227086_227452,YNL224C,NA,NA,4.201394323,NA,NA
chrIV_245492_246012,YDL120W,NA,NA,6.862534859,NA,NA
chrV_156391_156873,YER002W,NA,NA,6.340533123,NA,NA
chrVII_800198_800552,YGR156W,NA,NA,4.657050901,NA,NA
chrXI_437382_437832,YKL002W,NA,NA,1.143464435,NA,NA
chrXIV_541826_542440,YNL046W,NA,NA,3.837991346,NA,NA
chrV_335164_335551,YER088C,NA,NA,2.591603393,NA,NA
chrXIV_471049_471494,YNL084C,NA,NA,5.483828048,NA,NA
chrXII_286392_286908,YLR079W,NA,NA,7.08939357,NA,NA
chrXV_184923_185613,YOL077W-A,NA,NA,5.810089156,NA,NA
chrXIII_318388_318785,YMR021C,NA,NA,4.632505819,NA,NA
chrX_302834_303189,YJL073W,NA,NA,3.175807111,NA,NA
chrXIV_370016_370430,YNL137C,NA,NA,9.885235046,NA,NA
chrVII_984683_984911,YGR247W,NA,NA,3.295821652,NA,NA
chrIX_96322_97463,YIL134C-A,NA,NA,2.82736542,NA,NA
chrX_490805_491154,YJR031C,NA,NA,3.832420378,NA,NA
chrXV_108836_109291,YOL111C,NA,NA,2.413732632,NA,NA
chrXII_723655_724096,YLR297W,NA,NA,4.174391267,NA,NA
chrXVI_814055_814395,YPR139C,NA,NA,5.211860144,NA,NA
chrIX_45730_46336,YIL158W,NA,NA,1.701985736,NA,NA
chrVII_560369_560660,YGR038W,NA,NA,1.056183004,NA,NA
chrVII_589451_589866,YGR048W,NA,NA,8.310310394,NA,NA
chrVII_670116_670325,YGR093W,NA,NA,2.784378631,NA,NA
chrXII_363731_364166,YLR107W,NA,NA,1.539100824,NA,NA
chrIV_1349865_1350343,YDR443C,NA,NA,5.029530518,NA,NA
chrXIII_247414_247774,YML011C,NA,NA,18.17732034,NA,NA
chrXV_453437_453819,YOR067C,NA,NA,21.15312292,NA,NA
chrVII_180288_180778,YGL172W,NA,NA,6.035573529,NA,NA
chrXI_640187_640559,YKR101W,NA,NA,8.204966152,NA,NA
chrII_124696_125153,YBL051C,NA,NA,5.715875467,NA,NA
chrIV_1383432_1383785,YDR459C,NA,NA,5.516123566,NA,NA
chrVII_859288_859995,YGR183C,NA,NA,3.361025671,NA,NA
chrIV_52091_52466,YDL225W,NA,NA,3.196541572,NA,NA
chrIV_363479_364092,YDL051W,NA,NA,2.10110937,NA,NA
chrIV_286577_287143,YDL097C,NA,NA,6.571263905,NA,NA
chrV_51488_51920,YEL055C,NA,NA,3.567830787,NA,NA
chrXVI_814055_814395,YPR140W,NA,NA,5.211860144,NA,NA
chrIII_192932_193433,YCR035C,NA,NA,10.55372905,NA,NA
chrXIV_418398_418907,YNL110C,NA,NA,1.707540062,NA,NA
chrVII_423696_423895,YGL039W,NA,NA,5.777715421,NA,NA
chrIV_258487_258951,YDL113C,NA,NA,7.483302401,NA,NA
chrIX_356838_357280,YIR001C,NA,NA,14.47728282,NA,NA
chrVI_64799_65393,YFL034C-A,NA,NA,3.510409156,NA,NA
chrXIII_228605_229051,YML023C,NA,NA,10.45396596,NA,NA
chrXV_841018_841448,YOR275C,NA,NA,5.447833371,NA,NA
chrII_581295_581776,YBR172C,NA,NA,3.175857808,NA,NA
chrIV_548335_548612,YDR045C,NA,NA,10.19939714,NA,NA
chrIV_811531_812361,YDR174W,NA,NA,5.485037455,NA,NA
chrXVI_503028_503678,YPL024W,NA,NA,6.684274229,NA,NA
chrX_302834_303189,YJL074C,NA,NA,3.175807111,NA,NA
chrII_496782_497217,YBR131W,NA,NA,40.74838434,NA,NA
chrIV_926765_927379,YDR231C,NA,NA,2.8817782,NA,NA
chrXV_592472_593026,YOR141C,NA,NA,5.244073379,NA,NA
chrXVI_318936_319278,YPL123C,NA,NA,12.61848285,NA,NA
chrV_254309_254677,YER051W,NA,NA,4.341228916,NA,NA
chrXVI_653650_654356,YPR043W,NA,NA,5.537729016,NA,NA
chrVII_269061_269412,YGL129C,NA,NA,57.61462323,NA,NA
chrXII_332054_332499,YLR095C,NA,NA,2.909924282,NA,NA
chrXVI_98515_99058,YPL240C,NA,NA,7.76162175,NA,NA
chrXVI_370568_371081,YPL094C,NA,NA,6.359279386,NA,NA
chrII_182043_182434,YBL020W,NA,NA,4.151216826,NA,NA
chrVIII_272278_272651,YHR083W,NA,NA,6.61707595,NA,NA
chrXI_615323_615812,YKR093W,NA,NA,4.181596496,NA,NA
chrIX_193107_193605,YIL091C,NA,NA,12.46016658,NA,NA
chrV_400764_401242,YER119C,NA,NA,5.153869395,NA,NA
chrVII_346842_347288,YGL087C,NA,NA,7.519985797,NA,NA
chrIV_80399_80746,YDL211C,NA,NA,10.63475441,NA,NA
chrXII_282412_283119,YLR075W,NA,NA,5.239434453,NA,NA
chrVII_418578_418928,YGL042C,NA,NA,6.442796287,NA,NA
chrXI_483102_483496,YKR022C,NA,NA,4.773105483,NA,NA
chrXII_703963_704405,YLR278C,NA,NA,7.301158667,NA,NA
chrXII_937170_937616,YLR409C,NA,NA,6.945556186,NA,NA
chrXIII_343458_343902,YMR036C,NA,NA,5.299536031,NA,NA
chrXIII_892249_892513,YMR308C,NA,NA,8.566392891,NA,NA
chrXV_943337_943753,YOR330C,NA,NA,2.950526278,NA,NA
chrV_432085_432583,YER133W,NA,NA,4.261190901,NA,NA
chrIV_365812_366255,YDL049C,NA,NA,14.51279003,NA,NA
chrV_390014_390409,YER113C,NA,NA,11.61368991,NA,NA
chrVI_55878_56413,YFL038C,NA,NA,3.96184482,NA,NA
chrVIII_67388_67713,YHL019W-A,NA,NA,3.697347467,NA,NA
chrII_360189_360503,YBR059C,NA,NA,1.824796003,NA,NA
chrXII_1014119_1014555,YLR438C-A,NA,NA,1.756801441,NA,NA
chrXIII_693028_693376,YMR212C,NA,NA,3.665829108,NA,NA
chrIV_596880_597112,YDR075W,NA,NA,10.18973862,NA,NA
chrVI_255023_255392,YFR053C,NA,NA,3.862972604,NA,NA
chrXIV_579288_579553,YNL027W,NA,NA,16.87135807,NA,NA
chrXV_716706_717147,YOR197W,NA,NA,1.493821268,NA,NA
chrXVI_335626_335951,YPL114W,NA,NA,10.79768941,NA,NA
chrXVI_918924_919519,YPR191W,NA,NA,9.058543416,NA,NA
chrX_230896_231389,YJL102W,NA,NA,13.96128361,NA,NA
chrXIII_171110_171761,YML051W,NA,NA,5.7094063,NA,NA
chrXII_270692_271042,YLR067C,NA,NA,5.334699202,NA,NA
chrXV_888653_889075,YOR305W,NA,NA,5.607555973,NA,NA
chrII_217022_217549,YBL006C,NA,NA,1.885623892,NA,NA
chrX_700549_700992,YJR143C,NA,NA,5.152281307,NA,NA
chrIV_190486_191047,YDL147W,NA,NA,1.508634791,NA,NA
chrX_105950_106603,YJL166W,NA,NA,6.794060012,NA,NA
chrIV_486461_486739,YDR020C,NA,NA,8.335911786,NA,NA
chrVII_1060021_1060371,YGR283C,NA,NA,1.782605391,NA,NA
chrX_323019_323439,YJL060W,NA,NA,1.957680207,NA,NA
chrXIV_510136_510631,YNL061W,NA,NA,8.447551027,NA,NA
chrXVI_118068_118383,YPL228W,NA,NA,6.096825731,NA,NA
chrVIII_516472_516808,YHR207C,NA,NA,5.946124775,NA,NA
chrXII_168759_169135,YLR011W,NA,NA,2.804090368,NA,NA
chrIV_381366_381819,YDL040C,NA,NA,4.7409431,NA,NA
chrVIII_3223_3708,YHL050C,NA,NA,4.081204026,NA,NA
chrXIV_442361_442664,YNL097C,NA,NA,1.983315517,NA,NA
chrIV_1127503_1127930,YDR330W,NA,NA,2.743975449,NA,NA
chrIV_593588_593888,YDR074W,NA,NA,15.57458453,NA,NA
chrX_378521_378819,YJL036W,NA,NA,6.854489551,NA,NA
chrXV_158816_159220,YOL086W-A,NA,NA,6.744518373,NA,NA
chrV_45736_46013,YEL057C,NA,NA,2.330862755,NA,NA
chrXV_949075_949450,YOR335C,NA,NA,6.088719467,NA,NA
chrVII_695015_695510,YGR103W,NA,NA,7.921623368,NA,NA
chrXIV_147858_148257,YNL262W,NA,NA,1.288925746,NA,NA
chrIV_368194_368534,YDL048C,NA,NA,9.11647746,NA,NA
chrXVI_529250_529756,YPL013C,NA,NA,4.529914564,NA,NA
chrV_111110_111424,YEL022W,NA,NA,4.767571232,NA,NA
chrXII_1014119_1014555,YLR439W,NA,NA,1.756801441,NA,NA
chrXV_770445_770847,YOR230W,NA,NA,3.014049683,NA,NA
chrII_427425_427848,YBR091C,NA,NA,3.371452904,NA,NA
chrX_695682_696015,YJR140C,NA,NA,2.096010073,NA,NA
chrXVI_370568_371081,YPL093W,NA,NA,6.359279386,NA,NA
chrI_76064_76544,YAL036C,NA,NA,4.265507632,NA,NA
chrXII_157635_158129,YLR003C,NA,NA,13.73261186,NA,NA
chrVII_713392_713720,YGR110W,NA,NA,7.559564976,NA,NA
chrX_587319_587730,YJR088C,NA,NA,3.615505276,NA,NA
chrVIII_187558_187985,YHR040W,NA,NA,6.095557898,NA,NA
chrX_293948_294316,YJL078C,NA,NA,19.61991168,NA,NA
chrIV_471419_471983,YDR012W,NA,NA,2.569384073,NA,NA
chrVII_457811_458197,YGL019W,NA,NA,7.760108571,NA,NA
chrXIV_665024_665350,YNR019W,NA,NA,11.10078113,NA,NA
chrXIV_592854_593245,YNL022C,NA,NA,17.69012868,NA,NA
chrX_272501_272850,YJL085W,NA,NA,3.344664262,NA,NA
chrIX_169653_169929,YIL105C,NA,NA,2.51765267,NA,NA
chrXI_201691_202151,YKL128C,NA,NA,2.469753949,NA,NA
chrXI_256420_256824,YKL099C,NA,NA,4.891193997,NA,NA
chrXIII_511038_511412,YMR122C,NA,NA,3.147597254,NA,NA
chrXII_728586_729022,YLR300W,NA,NA,1.679173618,NA,NA
chrXV_772275_772625,YOR231W,NA,NA,4.233277503,NA,NA
chrII_697317_697586,YBR238C,NA,NA,19.0946395,NA,NA
chrXII_743843_744182,YLR305C,NA,NA,6.236874163,NA,NA
chrXVI_171057_171552,YPL201C,NA,NA,4.107201143,NA,NA
chrVII_67198_67697,YGL228W,NA,NA,5.798282418,NA,NA
chrX_559047_559484,YJR066W,NA,NA,4.468355342,NA,NA
chrXI_38064_39259,snR64,NA,NA,1.691040337,NA,NA
chrXV_363966_364471,YOR018W,NA,NA,2.01042543,NA,NA
chrXV_386515_386834,YOR030W,NA,NA,6.005823183,NA,NA
chrXIV_182517_182997,YNL248C,NA,NA,3.618046093,NA,NA
chrXIII_37907_38185,YML116W,NA,NA,3.839220811,NA,NA
chrXV_653843_654277,YOR172W,NA,NA,6.102718041,NA,NA
chrXVI_218313_218647,YPL175W,NA,NA,3.563698634,NA,NA
chrXIV_110385_110734,YNL280C,NA,NA,2.97916997,NA,NA
chrIV_1145943_1146396,YDR337W,NA,NA,1.75526816,NA,NA
chrX_88456_88819,YJL179W,NA,NA,13.47755985,NA,NA
chrXIII_513220_513667,YMR123W,NA,NA,2.040866756,NA,NA
chrVII_123208_123698,YGL200C,NA,NA,1.790464873,NA,NA
chrV_89860_90358,YEL031W,NA,NA,1.115093499,NA,NA
chrXV_720092_720444,YOR200W,NA,NA,12.78784524,NA,NA
chrXIII_500549_501122,YMR116C,NA,NA,8.66966782,NA,NA
chrIV_1226509_1226838,YDR376W,NA,NA,2.563050463,NA,NA
chrVII_911569_911900,YGR208W,NA,NA,5.911750759,NA,NA
chrVIII_354523_354810,YHR123W,NA,NA,4.466872779,NA,NA
chrXV_813591_814080,YOR260W,NA,NA,8.308814406,NA,NA
chrXVI_203080_203465,YPL181W,NA,NA,2.92663812,NA,NA
chrXII_722226_722814,YLR295C,NA,NA,2.41821326,NA,NA
chrXVI_328685_329069,YPL117C,NA,NA,7.605349484,NA,NA
chrXI_256420_256824,YKL098W,NA,NA,4.891193997,NA,NA
chrXII_937170_937616,YLR410W,NA,NA,6.945556186,NA,NA
chrVI_129997_130377,YFL005W,NA,NA,5.196697006,NA,NA
chrXIV_336206_336590,YNL160W,NA,NA,7.907034719,NA,NA
chrII_28179_28710,YBL101C,NA,NA,9.356331995,NA,NA
chrIV_403308_403565,YDL028C,NA,NA,6.377314185,NA,NA
chrXIV_743553_743818,YNR061C,NA,NA,5.770065544,NA,NA
chrXI_75428_75930,YKL196C,NA,NA,5.828042975,NA,NA
chrXIV_317694_317938,YNL169C,NA,NA,4.469501396,NA,NA
chrXVI_910945_911389,YPR186C,NA,NA,3.567549128,NA,NA
chrII_146915_147211,YBL037W,NA,NA,3.599261983,NA,NA
chrVI_123208_123458,YFL007W,NA,NA,13.01702305,NA,NA
chrVII_1027067_1027381,YGR270W,NA,NA,16.56416719,NA,NA
chrXII_787275_787761,YLR330W,NA,NA,3.005793129,NA,NA
chrXIII_645300_645720,YMR191W,NA,NA,1.244796815,NA,NA
chrII_182043_182434,YBL021C,NA,NA,4.151216826,NA,NA
chrXIV_348482_348849,YNL151C,NA,NA,8.334049808,NA,NA
chrV_132739_133210,YEL011W,NA,NA,7.503503078,NA,NA
chrXIII_366682_367016,YMR047C,NA,NA,3.89670525,NA,NA
chrIV_1319768_1320070,YDR425W,NA,NA,1.09094025,NA,NA
chrV_525623_526035,YER170W,NA,NA,23.88102323,NA,NA
chrXII_40281_40761,YLL049W,NA,NA,4.53966781,NA,NA
chrXIV_370016_370430,YNL136W,NA,NA,9.885235046,NA,NA
chrXV_722509_723023,YOR204W,NA,NA,7.804683359,NA,NA
chrVIII_422288_422571,YHR161C,NA,NA,4.981527417,NA,NA
chrII_604078_604649,YBR189W,NA,NA,7.055241667,NA,NA
chrXIV_47927_48358,YNL312W,NA,NA,9.092075176,NA,NA
chrXVI_506301_506804,YPL022W,NA,NA,7.782776303,NA,NA
chrII_633359_633689,YBR204C,NA,NA,2.365001702,NA,NA
chrV_229482_229820,YER040W,NA,NA,2.203124145,NA,NA
chrVIII_160533_160867,YHR026W,NA,NA,13.58712133,NA,NA
chrXIII_14636_15155,YML129C,NA,NA,3.483493566,NA,NA
chrVIII_238757_239152,YHR072W,NA,NA,36.08233484,NA,NA
chrX_290649_291183,YJL079C,NA,NA,3.639883683,NA,NA
chrXV_907512_907882,YOR316C,NA,NA,4.668610252,NA,NA
chrXIII_33975_34225,YML117W,NA,NA,3.077609191,NA,NA
chrXVI_834187_834657,YPR154W,NA,NA,4.647557185,NA,NA
chrVIII_97916_98241,YHL007C,NA,NA,3.158307378,NA,NA
chrX_632925_633240,YJR109C,NA,NA,2.100387072,NA,NA
chrXV_211860_212343,YOL061W,NA,NA,6.119790124,NA,NA
chrI_60962_61386,YAL042W,NA,NA,1.927547467,NA,NA
chrIV_781068_781494,YDR163W,NA,NA,13.9619801,NA,NA
chrX_380912_381458,YJL034W,NA,NA,12.99981438,NA,NA
chrXI_75428_75930,YKL195W,NA,NA,5.828042975,NA,NA
chrXVI_794510_795136,YPR132W,NA,NA,2.471304515,NA,NA
chrX_41096_41551,YJL208C,NA,NA,4.178612642,NA,NA
chrXI_381846_382151,YKL032C,NA,NA,3.10556501,NA,NA
chrXII_493202_493587,YLR163C,NA,NA,14.23349755,NA,NA
chrXVI_543864_544113,YPL007C,NA,NA,4.649687916,NA,NA
chrX_316371_316792,YJL062W-A,NA,NA,2.461617897,NA,NA
chrXI_524909_525322,YKR047W,NA,NA,6.541683022,NA,NA
chrXIII_706821_707162,YMR219W,NA,NA,12.24422504,NA,NA
chrXVI_172715_173306,YPL198W,NA,NA,4.15510507,NA,NA
chrIX_220603_221077,YIL075C,NA,NA,8.635849096,NA,NA
chrIX_276255_276609,YIL042C,NA,NA,3.053198009,NA,NA
chrXI_473352_473626,YKR017C,NA,NA,1.597877364,NA,NA
chrII_283436_283758,YBR022W,NA,NA,2.197305031,NA,NA
chrVIII_393178_393608,YHR148W,NA,NA,9.707068776,NA,NA
chrXII_270692_271042,YLR068W,NA,NA,5.334699202,NA,NA
chrXIV_602557_602975,YNL016W,NA,NA,1.348197031,NA,NA
chrII_683042_683417,YBR231C,NA,NA,12.15407067,NA,NA
chrIV_1445413_1445800,YDR497C,NA,NA,9.023818799,NA,NA
chrVIII_138413_138776,YHR016C,NA,NA,7.191100827,NA,NA
chrXII_108894_109329,YLL018C-A,NA,NA,12.17143429,NA,NA
chrXV_712473_712892,YOR194C,NA,NA,1.722341818,NA,NA
chrVII_291734_292051,YGL115W,NA,NA,2.57220826,NA,NA
chrX_265683_265888,YJL089W,NA,NA,3.408573771,NA,NA
chrXIII_141959_142180,YML065W,NA,NA,47.11456112,NA,NA
chrXIV_779560_779991,YNR075W,NA,NA,2.220703229,NA,NA
chrIII_35345_35719,YCL052C,NA,NA,7.049134564,NA,NA
chrIV_326051_326525,YDL074C,NA,NA,2.004766866,NA,NA
chrIV_856084_856380,YDR200C,NA,NA,7.790643431,NA,NA
chrIX_241728_242100,YIL065C,NA,NA,17.28824734,NA,NA
chrV_382099_382385,YER110C,NA,NA,3.311516049,NA,NA
chrVIII_50808_51134,YHL027W,NA,NA,4.809801242,NA,NA
chrXII_679893_680227,YLR268W,NA,NA,5.336463821,NA,NA
chrXII_871349_871765,YLR375W,NA,NA,4.870037772,NA,NA
chrXIV_154731_155189,YNL261W,NA,NA,3.917474288,NA,NA
chrXV_453437_453819,YOR069W,NA,NA,21.15312292,NA,NA
chrXIII_251397_251912,YML009C,NA,NA,2.984942501,NA,NA
chrVII_689957_690254,YGR100W,NA,NA,12.50684085,NA,NA
chrVIII_281133_281578,YHR088W,NA,NA,9.483728268,NA,NA
chrVII_650573_650937,YGR086C,NA,NA,10.48539865,NA,NA
chrXV_633524_633884,YOR159C,NA,NA,9.351670692,NA,NA
chrXII_642323_642653,YLR253W,NA,NA,16.74632377,NA,NA
chrIV_1226509_1226838,YDR375C,NA,NA,2.563050463,NA,NA
chrXV_103792_104333,YOL114C,NA,NA,2.616035662,NA,NA
chrVII_96995_97404,YGL208W,NA,NA,3.447163503,NA,NA
chrVII_374717_375180,YGL068W,NA,NA,2.921660453,NA,NA
chrXII_743843_744182,YLR306W,NA,NA,6.236874163,NA,NA
chrVII_875126_875366,YGR188C,NA,NA,8.698317397,NA,NA
chrXVI_892032_892398,YPR176C,NA,NA,2.302516324,NA,NA
chrVII_123208_123698,YGL198W,NA,NA,1.790464873,NA,NA
chrX_226972_227406,YJL104W,NA,NA,2.307281893,NA,NA
chrXV_273590_274131,YOL027C,NA,NA,5.309758885,NA,NA
chrII_526818_527241,YBR141W-A,NA,NA,2.073189442,NA,NA
chrIV_583404_583747,YDR068W,NA,NA,2.764924653,NA,NA
chrXII_253478_253969,YLR056W,NA,NA,1.202871094,NA,NA
chrIV_199654_200082,YDL144C,NA,NA,21.44260569,NA,NA
chrIV_1149426_1149778,YDR338C,NA,NA,5.462793944,NA,NA
chrXI_277820_278178,YKL087C,NA,NA,2.88774253,NA,NA
chrXI_393262_393756,YKL023C-A,NA,NA,6.197669709,NA,NA
chrXVI_888646_889042,YPR174C,NA,NA,8.724854574,NA,NA
chrIV_836053_836515,YDR188W,NA,NA,5.43183514,NA,NA
chrXIII_687205_687553,YMR210W,NA,NA,1.496995591,NA,NA
chrXII_758800_759137,YLR312C,NA,NA,7.774826565,NA,NA
chrIX_310878_311179,YIL022W,NA,NA,14.0623367,NA,NA
chrXII_543614_544049,YLR196W,NA,NA,2.869726841,NA,NA
chrVI_109846_110284,YFL013C,NA,NA,4.075993039,NA,NA
chrXI_296182_296474,YKL074C,NA,NA,4.580329851,NA,NA
chrXII_553617_554007,YLR205C,NA,NA,11.32875855,NA,NA
chrXV_507456_507824,YOR097C,NA,NA,4.77801873,NA,NA
chrVII_762054_762530,YGR136W,NA,NA,2.167292825,NA,NA
chrI_138300_138659,YAL007C,NA,NA,7.93563738,NA,NA
chrIV_238580_239017,YDL126C,NA,NA,6.507591042,NA,NA
chrVII_303388_303703,YGL110C,NA,NA,5.205883123,NA,NA
chrVIII_34059_34364,YHL034C,NA,NA,7.547665856,NA,NA
chrI_86978_87323,YAL030W,NA,NA,3.68784612,NA,NA
chrXIII_611462_611747,YMR176W,NA,NA,11.20286288,NA,NA
chrV_437758_438116,YER134C,NA,NA,5.884419472,NA,NA
chrVII_457811_458197,YGL020C,NA,NA,7.760108571,NA,NA
chrVII_793012_793362,YGR150C,NA,NA,5.796964271,NA,NA
chrXIII_756141_756459,YMR243C,NA,NA,1.93171793,NA,NA
chrIV_1258397_1258725,YDR392W,NA,NA,8.167012432,NA,NA
chrVI_207168_207466,YFR027W,NA,NA,14.63200975,NA,NA
chrXV_633524_633884,YOR160W,NA,NA,9.351670692,NA,NA
chrXV_860907_861173,YOR291W,NA,NA,26.14878496,NA,NA
chrIV_182940_183363,YDL153C,NA,NA,2.037965444,NA,NA
chrXIV_52410_52719,YNL310C,NA,NA,5.795004553,NA,NA
chrIV_138039_138274,YDL179W,NA,NA,2.317838514,NA,NA
chrXIV_491167_491610,YNL071W,NA,NA,6.668407378,NA,NA
chrXVI_787683_787970,YPR125W,NA,NA,9.993277706,NA,NA
chrXV_748924_749300,YOR216C,NA,NA,5.030782043,NA,NA
chrXI_271576_271912,YKL090W,NA,NA,5.212440401,NA,NA
chrV_210230_210499,YER027C,NA,NA,8.308098812,NA,NA
chrVIII_186776_187107,YHR039C,NA,NA,4.988584303,NA,NA
chrXII_231907_232384,YLR043C,NA,NA,6.601188237,NA,NA
chrXVI_187674_188041,YPL190C,NA,NA,12.75975259,NA,NA
chrV_546437_546930,YER178W,NA,NA,2.924916183,NA,NA
chrXI_84402_84739,YKL189W,NA,NA,1.465685798,NA,NA
chrXII_116176_116421,YLL015W,NA,NA,14.10253154,NA,NA
chrXIII_213830_214281,YML031W,NA,NA,5.006385727,NA,NA
chrXIII_742601_743074,YMR236W,NA,NA,4.497046284,NA,NA
chrXVI_648375_648766,YPR041W,NA,NA,1.983182688,NA,NA
chrVIII_159101_159547,YHR024C,NA,NA,4.929428707,NA,NA
chrXIV_355023_355325,YNL144C,NA,NA,7.886951779,NA,NA
chrXV_312328_312670,YOL007C,NA,NA,34.59103923,NA,NA
chrIX_410514_410834,YIR029W,NA,NA,4.032666658,NA,NA
chrVII_358191_358815,YGL080W,NA,NA,8.291963781,NA,NA
chrXII_1035820_1036100,YLR451W,NA,NA,8.286216281,NA,NA
chrXVI_204922_205308,YPL180W,NA,NA,3.064982988,NA,NA
chrXIV_678385_678854,YNR029C,NA,NA,2.199770902,NA,NA
chrXV_733364_733813,YOR207C,NA,NA,7.217210791,NA,NA
chrXII_301948_302273,YLR086W,NA,NA,5.281230145,NA,NA
chrXV_265133_265460,YOL032W,NA,NA,12.91118836,NA,NA
chrX_572911_573221,YJR073C,NA,NA,12.26873649,NA,NA
chrV_400764_401242,YER120W,NA,NA,5.153869395,NA,NA
chrXIII_366682_367016,YMR048W,NA,NA,3.89670525,NA,NA
chrXV_97263_97575,YOL117W,NA,NA,3.003162247,NA,NA
chrII_269467_269800,YBR015C,NA,NA,22.89322857,NA,NA
chrII_496782_497217,YBR130C,NA,NA,40.74838434,NA,NA
chrXIII_493783_494062,YMR111C,NA,NA,18.10064976,NA,NA
chrXIII_731090_731417,YMR229C,NA,NA,4.594435193,NA,NA
chrXVI_297184_297659,YPL135W,NA,NA,1.255489107,NA,NA
chrXVI_712930_713357,YPR089W,NA,NA,14.82405572,NA,NA
chrX_572056_572452,YJR072C,NA,NA,5.076796061,NA,NA
chrIV_99269_99591,YDL201W,NA,NA,5.764835223,NA,NA
chrIV_850885_851309,YDR197W,NA,NA,2.565913464,NA,NA
chrV_439317_439653,YER136W,NA,NA,8.116205196,NA,NA
chrXIII_574777_575093,YMR160W,NA,NA,7.355638134,NA,NA
chrIV_1218997_1219482,YDR370C,NA,NA,3.353239658,NA,NA
chrIV_1333891_1334306,YDR435C,NA,NA,15.23497494,NA,NA
chrXII_278587_278924,YLR071C,NA,NA,13.00903783,NA,NA
chrXV_17786_18065,YOL159C,NA,NA,7.807509529,NA,NA
chrXII_416683_417068,YLR137W,NA,NA,2.94250502,NA,NA
chrXVI_191053_191498,YPL188W,NA,NA,2.103493663,NA,NA
chrXV_602340_602602,YOR143C,NA,NA,4.755667737,NA,NA
chrVII_715517_715879,YGR111W,NA,NA,20.65297291,NA,NA
chrVIII_439050_439374,YHR167W,NA,NA,47.25823982,NA,NA
chrXIII_242934_243256,YML014W,NA,NA,48.99913104,NA,NA
chrXVI_888646_889042,YPR175W,NA,NA,8.724854574,NA,NA
chrVII_878121_878520,YGR189C,NA,NA,7.715463416,NA,NA
chrXI_562249_562602,YKR063C,NA,NA,6.894555128,NA,NA
chrXIV_674646_674989,YNR026C,NA,NA,7.623166614,NA,NA
chrVIII_517148_517657,YHR208W,NA,NA,8.071694228,NA,NA
chrXIII_219755_220262,YML028W,NA,NA,3.68817895,NA,NA
chrXVI_614976_615523,YPR026W,NA,NA,4.824375536,NA,NA
chrXVI_704470_704979,YPR083W,NA,NA,1.883926517,NA,NA
chrXII_266853_267239,YLR065C,NA,NA,5.931934815,NA,NA
chrXIV_380758_381160,YNL130C,NA,NA,4.461968708,NA,NA
chrIX_139480_139766,YIL118W,NA,NA,4.733459974,NA,NA
chrXI_176455_176849,YKL143W,NA,NA,8.011522259,NA,NA
chrXI_552477_552805,YKR058W,NA,NA,9.640596398,NA,NA
chrI_128961_129332,YAL014C,NA,NA,5.363492354,NA,NA
chrII_571162_571493,YBR166C,NA,NA,12.8097083,NA,NA
chrVII_695015_695510,YGR102C,NA,NA,7.921623368,NA,NA
chrXV_813591_814080,YOR259C,NA,NA,8.308814406,NA,NA
chrXIII_76961_77316,YML098W,NA,NA,7.293980035,NA,NA
chrIII_69885_70211,YCL029C,NA,NA,41.38793286,NA,NA
chrXIII_382825_383225,YMR053C,NA,NA,4.712080419,NA,NA
chrIII_96032_96274,YCL014W,NA,NA,2.27346273,NA,NA
chrIV_199654_200082,YDL143W,NA,NA,21.44260569,NA,NA
chrXII_551911_552373,YLR204W,NA,NA,1.617300487,NA,NA
chrXVI_656469_656873,YPR046W,NA,NA,4.250809806,NA,NA
chrII_381729_382076,YBR072W,NA,NA,9.312080033,NA,NA
chrXI_286340_286611,YKL079W,NA,NA,2.344034987,NA,NA
chrXII_17586_18071,YLL061W,NA,NA,5.314248652,NA,NA
chrXIV_701577_701958,YNR043W,NA,NA,3.549885595,NA,NA
chrXI_195975_196333,YKL130C,NA,NA,5.119227535,NA,NA
chrXIV_586734_587158,YNL024C-A,NA,NA,2.567400521,NA,NA
