chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXIII,574818,575079,3.221595819,chrXIII,574475,574928,YMR159C,6477,-,0,574948.5,-20.5
chrV,196635,197219,5.686423229,chrV,196947,198519,YER021W,236,+,0,196927,-20
chrVI,249646,250124,7.501478291,chrVI,249065,249866,YFR050C,2543,-,0,249885,-19
chrXIV,587752,587980,9.125191708,chrXIV,587106,587847,YNL024C,5202,-,0,587866,-19
chrXV,407713,408593,3.114045338,chrXV,407948,408134,snR9,6162,-,0,408153,-19
chrVII,557088,558004,5.162252035,chrVII,557564,557786,YGR035W-A,4002,+,0,557546,-18
chrVIII,466830,467329,3.247462127,chrVIII,466957,467062,YHR180C-B,6099,-,0,467079.5,-17.5
chrIV,38356,38581,3.453551721,chrIV,38486,38597,YDL232W,1332,+,0,38468.5,-17.5
chrXII,121178,121429,8.979936647,chrXII,121321,121648,YLL014W,4340,+,0,121303.5,-17.5
chrIX,197333,197817,2.869543439,chrIX,197592,197663,tE(CUC)I,5917,+,0,197575,-17
chrVII,601522,601764,3.986061667,chrVII,601660,604447,YGR056W,4025,+,0,601643,-17
chrIII,227653,229390,2.15745264,chrIII,228094,228505,YCR064C,3643,-,0,228521.5,-16.5
chrX,333095,333584,4.484221628,chrX,333356,334094,YJL055W,630,+,0,333339.5,-16.5
chrII,80568,80926,3.511123316,chrII,80377,80731,YBL078C,893,-,0,80747,-16
chrII,811408,811581,1.119084275,chrII,810339,811479,YBR302C,1313,-,0,811494.5,-15.5
chrIV,730462,730661,4.374965068,chrIV,730577,732836,YDR138W,1723,+,0,730561.5,-15.5
chrX,572866,573291,5.978073693,chrX,573094,573751,YJR074W,760,+,0,573078.5,-15.5
chrXVI,37962,38343,2.79634524,chrXVI,38168,38798,YPL267W,5324,+,0,38152.5,-15.5
chrIX,253842,255212,2.942045834,chrIX,254542,254860,YIL054W,2296,+,0,254527,-15
chrXII,92439,92627,13.82573851,chrXII,92548,92650,tP(UGG)L,6053,+,0,92533,-15
chrXIV,96140,96513,1.610236881,chrXIV,96241,96312,tG(UCC)N,5961,-,0,96326.5,-14.5
chrXIV,633398,634343,5.142248137,chrXIV,633007,633856,YNR002C,5228,-,0,633870.5,-14.5
chrV,421967,422953,3.785313157,chrV,421114,422446,YER130C,370,-,0,422460,-14
chrIX,54917,55449,2.476416361,chrIX,55197,56379,YIL153W,2189,+,0,55183,-14
chrXI,355861,356756,3.654240993,chrXI,356321,356642,YKL044W,2743,+,0,356308.5,-12.5
chrVII,784951,785947,2.379044928,chrVII,785275,785437,YGR146C-A,4121,-,0,785449,-12
chrVII,846224,846608,3.606932101,chrVII,845892,846405,YGR174C,4155,-,0,846416,-11
chrXIII,352070,352468,5.020553739,chrXIII,352280,352370,tF(GAA)M,5938,+,0,352269,-11
chrXV,196341,196649,7.506410037,chrXV,196506,196995,YOL071W,3004,+,0,196495,-11
chrXI,570846,570992,7.654997692,chrXI,570327,570909,YKR068C,2859,-,0,570919,-10
chrXV,594295,594573,2.513736388,chrXV,594354,594425,tG(CCC)O,5943,-,0,594434,-9
chrIV,599197,602374,4.095293526,chrIV,600792,601809,YDR077W,1658,+,0,600785.5,-6.5
chrXI,325658,325871,9.528177413,chrXI,325770,326112,YKL061W,2725,+,0,325764.5,-5.5
chrVIII,475681,475885,2.310258118,chrVIII,475706,475778,tV(CAC)H,6138,-,0,475783,-5
chrVI,191416,191818,2.112051485,chrVI,191513,191613,tS(GCU)F,6101,-,0,191617,-4
chrVIII,26055,26419,5.796110619,chrVIII,26240,27881,YHL036W,5844,+,0,26237,-3
chrXIII,183841,184100,3.267304258,chrXIII,183898,183968,tG(GCC)M,5955,-,0,183970.5,-2.5
chrXIII,865205,865500,3.484620398,chrXIII,864411,865350,YMR299C,6631,-,0,865352.5,-2.5
chrIV,371033,371440,3.386694974,chrIV,371239,371761,YDL046W,1527,+,0,371236.5,-2.5
chrIV,603655,603969,3.078607254,chrIV,603592,603811,YDR079C-A,1661,-,0,603812,-1
chrX,392007,392493,3.425684421,chrX,391832,392249,YJL027C,659,-,0,392250,-1
chrI,130484,131110,3.787480584,chrI,130798,131983,YAL012W,74,+,0,130797,-1
chrXIV,104632,104976,1.869709036,chrXIV,104805,104877,tT(AGU)N1,6114,+,0,104804,-1
chrXV,392018,392331,8.984132337,chrXV,392175,392376,YOR032W-A,3116,+,0,392174.5,-0.5
chrII,326684,327046,3.385775745,chrII,326792,326865,tV(UAC)B,6139,-,0,326865,0
chrXI,82748,83145,2.77875987,chrXI,82946,83550,YKL190W,2585,+,0,82946.5,0.5
chrXII,990562,990992,6.461834664,chrXII,990776,992732,YLR429W,4826,+,0,990777,1
chrIV,134513,135847,2.032392706,chrIV,135178,135436,YDL181W,1384,+,0,135180,2
chrX,663307,664196,2.524405337,chrX,663749,663942,snR3,5862,+,0,663751.5,2.5
chrXV,315982,316362,3.016897649,chrXV,315812,316175,YOL005C,3075,-,0,316172,3
chrVII,1082513,1082934,3.612582846,chrVII,1081583,1082729,YGR295C,4280,-,0,1082723.5,5.5
chrVI,225836,226068,5.938066325,chrVI,225019,225958,YFR034C,2525,-,0,225952,6
chrXIII,405493,405641,1.6168768,chrXIII,404322,405573,YMR067C,6375,-,0,405567,6
chrIV,602837,603301,7.726054755,chrIV,603063,603399,YDR079W,1660,+,0,603069,6
chrXI,326782,328179,3.483603213,chrXI,326407,327487,YKL060C,2726,-,0,327480.5,6.5
chrXIII,67478,68384,2.637502752,chrXIII,67768,67938,snR85,6236,-,0,67931,7
chrX,54270,54501,3.745700532,chrX,54378,56178,YJL201W,475,+,0,54385.5,7.5
chrXIV,254047,254803,3.244441638,chrXIV,254417,255017,YNL208W,5006,+,0,254425,8
chrVI,95543,96405,6.949908971,chrVI,95965,97498,YFL021W,2459,+,0,95974,9
chrXII,340809,341857,3.402357488,chrXII,341324,341588,YLR099W-A,4455,+,0,341333,9
chrIII,104155,104525,4.684421354,chrIII,103570,104350,YCL010C,3566,-,0,104340,10
chrXV,241027,241573,10.52814926,chrXV,240203,241310,YOL048C,3028,-,0,241300,10
chrVII,36848,37037,4.12922999,chrVII,36932,37526,YGL247W,3708,+,0,36942.5,10.5
chrXVI,665681,666244,2.29257845,chrXVI,665692,665974,YPR052C,5658,-,0,665962.5,11.5
chrII,28204,28671,8.953298723,chrII,28426,28546,YBL100W-C,867,+,0,28437.5,11.5
chrII,347263,347966,2.258143033,chrII,347603,347686,tL(UAA)B2,6018,+,0,347614.5,11.5
chrXIII,20289,20755,3.357417349,chrXIII,19059,20535,YML126C,6161,-,0,20522,13
chrIX,324184,324537,8.621550141,chrIX,324303,324374,tD(GUC)I1,5904,-,0,324360.5,13.5
chrXII,1071037,1072354,6.102285593,chrXII,1071593,1071710,YLR466C-B,4867,-,0,1071695.5,14.5
chrX,262408,262666,4.509766932,chrX,261079,262552,YJL091C,591,-,0,262537,15
chrXIV,441357,441533,5.921229524,chrXIV,441430,441586,YNL097W-A,5125,+,0,441445,15
chrXI,80219,80824,1.545121335,chrXI,80159,80537,YKL192C,2583,-,0,80521.5,15.5
chrVII,887762,887955,3.564819092,chrVII,886072,887875,YGR194C,4176,-,0,887858.5,16.5
chrXIII,777758,778054,4.94547102,chrXIII,777614,777923,YMR254C,6582,-,0,777906,17
chrXII,426975,427323,3.541894961,chrXII,427132,427203,tD(GUC)L1,5911,+,0,427149,17
chrVII,82225,82558,3.633503796,chrVII,82373,82736,YGL220W,3736,+,0,82391.5,18.5
chrIV,410228,410568,2.504603345,chrIV,410379,410451,tA(AGC)D,5880,+,0,410398,19
chrXI,381819,382369,3.872091003,chrXI,382071,382485,YKL031W,2757,+,0,382094,23
chrXV,663783,663939,3.647962457,chrXV,663812,663885,tV(AAC)O,6136,-,0,663861,24
chrXIV,157342,157519,5.49692741,chrXIV,156858,157455,YNL260C,4954,-,0,157430.5,24.5
chrIX,380988,381232,4.219117702,chrIX,381085,381814,YIR014W,2372,+,0,381110,25
chrI,71103,72520,5.721759204,chrI,71785,73288,YAL038W,39,+,0,71811.5,26.5
chrXIV,632396,632855,3.515794778,chrXIV,632599,632672,tN(GUU)N2,6044,+,0,632625.5,26.5
chrIV,991364,993280,2.177431379,chrIV,987533,992349,YDR261C-D,1860,-,0,992322,27
chrIV,991364,993280,2.177431379,chrIV,991026,992349,YDR261C-C,1861,-,0,992322,27
chrXIV,230296,230992,3.032653787,chrXIV,230105,230672,snR19,6165,-,0,230644,28
chrVII,303370,303711,1.89382906,chrVII,303512,303836,YGL109W,3850,+,0,303540.5,28.5
chrIX,274704,275090,3.648482983,chrIX,274071,274926,YIL043C,2309,-,0,274897,29
chrV,99371,100956,3.11237717,chrV,100133,100204,tM(CAU)E,6030,+,0,100163.5,30.5
chrVII,905759,906168,6.874743335,chrVII,905933,908774,YGR204W,4186,+,0,905963.5,30.5
chrX,233826,234114,2.008309233,chrX,233939,234011,tR(ACG)J,6072,+,0,233970,31
chrXIV,398257,398418,2.644737207,chrXIV,398022,398370,YNL122C,5097,-,0,398337.5,32.5
chrX,628503,628984,3.471211868,chrX,628711,629083,YJR108W,794,+,0,628743.5,32.5
chrI,58171,58687,13.32753456,chrI,57949,58462,YAL044C,32,-,0,58429,33
chrVIII,450518,451721,4.409428943,chrVIII,450814,451153,YHR173C,6089,-,0,451119.5,33.5
chrV,318382,318976,1.663572072,chrV,318645,318810,YER078W-A,308,+,0,318679,34
chrX,197269,197432,3.153826012,chrX,197313,197385,tA(AGC)J,5884,-,0,197350.5,34.5
chrI,473,670,2.376209109,chrI,537,792,YAL068W-A,2,+,0,571.5,34.5
chrVI,74448,75364,4.090407325,chrVI,74871,75192,YFL032W,2446,+,0,74906,35
chrXVI,412051,412525,9.859013416,chrXVI,412253,415362,YPL075W,5527,+,0,412288,35
chrXII,924661,925186,2.693080268,chrXII,924888,925080,YLR402W,4795,+,0,924923.5,35.5
chrXIII,463425,463755,3.074209556,chrXIII,463554,463625,tD(GUC)M,5913,+,0,463590,36
chrVIII,280196,281515,5.2121437,chrVIII,280819,281155,YHR087W,5997,+,0,280855.5,36.5
chrII,110457,110803,2.521199952,chrII,110593,111244,YBL059W,916,+,0,110630,37
chrX,50324,50487,2.510394912,chrX,50138,50443,YJL205C,471,-,0,50405.5,37.5
chrIX,84749,85432,5.711863182,chrIX,85052,85442,YIL141W,2202,+,0,85090.5,38.5
chrII,711374,711625,4.072370429,chrII,708149,711539,YBR245C,1253,-,0,711499.5,39.5
chrX,617647,618273,2.082995062,chrX,617919,618019,tL(UAG)J,6024,+,0,617960,41
chrIII,192933,193744,4.031148416,chrIII,193296,194298,YCR036W,3617,+,0,193338.5,42.5
chrVII,485302,485630,2.534506186,chrVII,485422,485533,YGL006W-A,3957,+,0,485466,44
chrXI,506390,506735,6.247574865,chrXI,506516,506831,YKR032W,2822,+,0,506562.5,46.5
chrV,462359,462906,2.846031226,chrV,462584,462866,YER146W,391,+,0,462632.5,48.5
chrVI,101263,101586,6.132314071,chrVI,101376,101478,tP(UGG)F,6051,+,0,101424.5,48.5
chrVII,319516,320147,1.580843327,chrVII,319781,319852,tH(GUG)G2,5966,+,0,319831.5,50.5
chrXIII,320997,321338,3.151642957,chrXIII,321147,321219,tA(AGC)M1,5888,-,0,321167.5,51.5
chrV,326955,327278,6.414884337,chrV,327064,327451,YER084W,315,+,0,327116.5,52.5
chrVI,204753,205133,2.869202596,chrVI,204924,204996,tA(AGC)F,5881,-,0,204943,53
chrXI,580335,581058,3.315414909,chrXI,579826,580750,YKR075C,2866,-,0,580696.5,53.5
chrX,204549,205029,2.201650033,chrX,204735,204806,tD(GUC)J1,5906,+,0,204789,54
chrXVI,452940,454421,4.796740177,chrXVI,453429,453735,YPL056C,5546,-,0,453680.5,54.5
chrV,551010,551596,3.263562412,chrV,551285,551358,tI(AAU)E2,5973,-,0,551303,55
chrIV,139281,139875,2.175661373,chrIV,139521,141114,YDL178W,1387,+,0,139578,57
chrXI,490859,491191,1.478829852,chrXI,490968,491040,tR(ACG)K,6073,+,0,491025,57
chrXVI,592945,593367,4.903459032,chrXVI,593095,593356,YPR016W-A,5621,+,0,593156,61
chrIV,619769,620188,1.697856105,chrIV,619969,620041,tR(ACG)D,6070,-,0,619978.5,62.5
chrIV,555805,557013,6.452314527,chrIV,555725,556472,YDR050C,1631,-,0,556409,63
chrVII,412101,412507,4.382709695,chrVII,412294,412367,tV(AAC)G1,6125,-,0,412304,63
chrXV,288085,288879,2.477276603,chrXV,288419,288572,YOL019W-A,3058,+,0,288482,63
chrII,306894,307665,2.47692613,chrII,307185,307345,snR161,6237,-,0,307279.5,65.5
chrXII,167742,168176,3.264049521,chrXII,167944,168025,tS(AGA)L,6098,-,0,167959,66
chrXIII,397891,398045,3.76453952,chrXIII,397902,399459,YMR064W,6372,+,0,397968,66
chrXIII,99344,99765,2.145265071,chrXIII,99488,99797,YML084W,6208,+,0,99554.5,66.5
chrIX,364880,365030,8.989850475,chrIX,364888,365335,YIR005W,2363,+,0,364955,67
chrXI,578788,579281,2.237096541,chrXI,578965,579060,tK(UUU)K,6002,+,0,579034.5,69.5
chrXIII,312139,312311,9.781658281,chrXIII,312155,315005,YMR019W,6323,+,0,312225,70
chrVII,122173,122508,2.907410392,chrVII,122269,122341,tK(CUU)G1,5991,+,0,122340.5,71.5
chrXIII,131591,132057,2.94429828,chrXIII,131825,131896,tR(UCU)M2,6088,-,0,131824,72
chrVI,180771,181170,2.860364204,chrVI,180974,181044,tG(GCC)F2,5950,-,0,180970.5,73.5
chrV,222063,223366,4.260899664,chrV,222638,223076,YER035W,251,+,0,222714.5,76.5
chrXII,233021,234984,5.397912511,chrXII,232389,234081,YLR044C,4399,-,0,234002.5,78.5
chrIII,293285,294540,2.642557493,chrIII,293834,294321,YCR097W,3678,+,0,293912.5,78.5
chrIII,121673,122822,6.29318321,chrIII,120945,122328,YCR005C,3581,-,0,122247.5,80.5
chrVII,440488,440965,1.617408955,chrVII,440716,440807,tF(GAA)G,5935,-,0,440726.5,80.5
chrXIII,586495,586761,1.610177474,chrXIII,586636,586709,tV(AAC)M3,6135,-,0,586628,81
chrIV,1235948,1237328,3.94524909,chrIV,1236557,1238004,YDR381W,1993,+,0,1236638,81
chrII,613679,614503,4.385827024,chrII,614023,614173,YBR196C-A,1197,-,0,614091,82
chrVI,2291,2773,4.010450342,chrVI,1436,2615,YFL066C,2411,-,0,2532,83
chrIX,47340,48205,3.598365159,chrIX,47689,47973,YIL156W-B,2185,+,0,47772.5,83.5
chrIX,177089,177824,11.73524376,chrIX,177372,177726,YIL100W,2248,+,0,177456.5,84.5
chrXVI,228026,228773,5.703947461,chrXVI,228313,228772,YPL170W,5428,+,0,228399.5,86.5
chrVIII,466830,467329,3.247462127,chrVIII,466990,467061,tT(UGU)H,6121,+,0,467079.5,89.5
chrVIII,498372,499166,6.549894681,chrVIII,498570,498859,YHR199C-A,6121,-,0,498769,90
chrXV,135826,136354,3.356048486,chrXV,136088,136183,snR58,5836,-,0,136090,93
chrVII,190269,190480,5.164205586,chrVII,187615,190468,YGL167C,3791,-,0,190374.5,93.5
chrVI,253497,253778,5.918714009,chrVI,253428,253734,YFR052C-A,2546,-,0,253637.5,96.5
chrXIV,292702,292870,7.307766031,chrXIV,292556,292883,YNL184C,5030,-,0,292786,97
chrXIII,807924,808510,5.686651258,chrXIII,808246,808317,tQ(CUG)M,6060,-,0,808217,100
